answerDate,surveyType,NPS_BSC,impactInteraction,reason,improvement,NPS_Coverage_Team,impactLastInteraction,reasonLastInteraction,improvementLastInteraction,Nps_rel,PDR,expectedBusiness,commRelation,commFactor,commOther
3,2,10.0,3.0,"Porque pienso que el Banco es una buena entidad y, de hecho, la he recomendado en varias ocasiones.   
Por lo anterior, mi opinión sigue siendo la misma, en la medida que pueda recomendarla, seguiré haciéndolo porque tengo en buen concepto a la entidad","Mejorar los tiempos de las trasferencias, con la tecnología que tenemos en estos momentos las transferencias deberían ser en tiempo real, no existen actualmente razones válidas para demorar este tipo de transacciones. En productos como los CDTs deberían mejorar la rentabilidad ofrecida.",,,,,,,,,,
3,2,10.0,5.0,"La asesora evidenció un alto conocimiento en el proceso por el cual está buscando me asesorarán y un gran sentido humanizado en la atención al cliente, se mostró atenta y muy interesada en ayudarme.","Atención al cliente las 24 horas a través de la línea de atención al cliente, esto con el fin de obtener ayuda a cualquier hora si llegaré a necesitarla durante un viaje a otro país que tenga un horario diferente al de Colombia pues ya necesite de ello y tuve que esperar el horario de Colombia por no ser 24 horas.",,,,,,,,,,
3,2,10.0,5.0,Servicio personalizado,Todo bien !,,,,,,,,,,
3,2,9.0,4.0,Por su buena atención,Mejorar el tema de sonido en las comunicaciones,,,,,,,,,,
3,2,10.0,5.0,Excelente respuesta y servicio a todo lo solicitado,mas lineas telefonicas en la mesa de dinero,,,,,,,,,,
3,2,10.0,3.0,"Los procesos han mejorado pero el portal sigue siendo tedioso.
La cambiadera de claves cada tres meses causa confusión y bloqueo de usuarios.",Seguir mejorando la banca virtual.,,,,,,,,,,
3,2,7.0,2.0,"me parece que es complicado la plataforma, tuve problemas para contactarme con atención al cliente en al linea de Bucaramanga, hacer pagos por PSE no ha sido posible, la plataforma no es tan amigable para usar a comparación de otras.","mejorar la plataforma, hacerla mas amigable y versátil, su interfaz es muy fea",,,,,,,,,,
3,2,6.0,3.0,,,,,,,,,,,,
3,2,8.0,4.0,Por la información clara brindada por el asesor,.,,,,,,,,,,
3,2,10.0,5.0,,,,,,,,,,,,
3,2,9.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,10.0,Excelente servicio,2.0,Mejorando tasas de intereses,"Buen acompañamiento 
Excelente servicio
Facilidad en gestiones administrativas y financieras",
3,2,8.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,10.0,"Excelente servicio, Silvia siempre muy dispuesta atenta y amable",1.0,,,
3,2,7.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,10.0,Por el servicio prestado a la empresa que es personalizado y responsable,1.0,Por ahora todo el apoyo recibido esta muy bien.,Javier y su equipo son muy atentos y diligentes con Laima,Es un banco excelente
3,2,10.0,5.0,ATENCION EXCELENTE,,,,,,,,,,,
3,1,,,,,,,,,8.0,porque todas las empresas tienen otros bancos y las transferencias salen muy caras,1.0,bajarle un poco al valor de impuesto a las trasnferencias,,
3,1,,,,,,,,,9.0,"La plataforma no es muy amigable, adicional en la linea de soporte la llamada se cae frecuentemente lo que hace que tengamos que llamar varias veces para solucionar un problema tecnico. Los extractos son muy complejos.",1.0,mejorar las plataformas y los extractos no son amigables,,
3,1,,,,,,,,,10.0,"ATENCION CLARA Y OPORTUNA, AMABILIDAD EN EL PESONAL.",1.0,OFRECER MEJORES TASAS DE FINANCIACION,"NUESTRO EJECUTIVO DE CUENTAS TIENE UN MANEJO ABIERTO, SEGURIDAD EN LAS SOLUCIONES QUE NOS OFRECE, ATENCION INMEDIATA Y SU PRESENCIA ES CONTINUA.",
3,1,,,,,,,,,10.0,POR LAS SOLUCIONES FINANCIERAS QUE OFRECE.,1.0,AMPLIAR CUPO Y ABRIR FACTORING CON LAS MARCAS.,BUENA RELACIÓN Y ATENCIÓN DE PARTE DE LOS GERENTES.,
3,1,,,,,,,,,10.0,Por la atención recibida.,1.0,Brindando servicios eléctronicos para negocios,,
3,1,,,,,,,,,10.0,,2.0,,,
3,2,9.0,4.0,,,,,,,,,,,,
3,2,9.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,9.0,BUEN SERVICIO,1.0,MAS CANALES DE ATENCION,EL BUEN SERVICIO,
3,1,,,,,,,,,9.0,Han mejorado la respuesta al cliente,1.0,,Específicamente en la demora en contestar los correos y solicitudes,
3,1,,,,,,,,,10.0,Es una entidad muy responsable y muy seria con sus clientes,2.0,con con Uds en nuestras solicitudes,,No. todo muy bien. Esperamos seguir con nuestras buenas relaciones para 2024.
3,1,,,,,,,,,10.0,Muy buen asesor tengo,1.0,Seguir atendiendo me bien,El gerente q me atiende,
3,1,,,,,,,,,8.0,-,1.0,Mejorar los fees de adquirencia,Un equipo comprometido y con una muy buena actitud de servicio. Como clientes del banco nos gustaría tener respuestas más ágiles y mejorar los fees de adquirencia.,-
3,1,,,,,,,,,10.0,"Buena calificación
Portales bancarios con buena seguridad
Atención personalizada",2.0,,,
3,1,,,,,,,,,8.0,Por los costos financieros,2.0,Asesorías personalizada,Hay poca relación con colpatria,
3,1,,,,,,,,,9.0,La solicitud de productos de crédito es muy demorada,1.0,Hacer más ágiles los procesos de credito,He necesitado apoyo financiero y ha sido demasiado demorado el proceso de estudio y entrega de los productos,
3,1,,,,,,,,,9.0,a poyo a mis negocios excelentes productos servicios oportunos,1.0,"mejorar tasas de Interes
volver mas amigable la aplicacion en linea","- en un principio la gerente fue muy diligente, quien la reemplazo, no lo(la) conozco.",
3,1,,,,,,,,,10.0,"Cuenta con un nivel de seguridad bastante alto, la atencion del gerente y asesora es muy buena. Los costos bancarios asociados al manejo de la cuenta son aceptables, adicional, tener presente nomina sin costo.",1.0,"Lograr que la banca se maneje por otro medio diferente al pc, por ejemplo, a traves del celular, lo anterior conlleva a tener mas a la mano los medios para realizar pagos.","La atencion por parte del equipo comercial ha mejorado satisfactoriamente, existe mas acercamiento y acompañamiento para la empresa.",
3,2,7.0,2.0,,,,,,,,,,,,
3,1,,,,,,,,,9.0,"Me ha sido muy util, pero podria ser mejor",1.0,Mayor acompañamiento y mejorar los prodcutos,"Falta mejorar como banco en cuanto a mis nececidades,desarrollar nuevos productos y ofrecerlos a los clientes.
Aunque tengo un excelente ejecutivo de cuenta, aveces las politicas del banco no se ajustan a los requerimientos de la empresa. Estan muy enfocados en las grandes empresas y menos en las pequeñas.",
3,1,,,,,,,,,8.0,,1.0,"No cuenten cuando haya cambio en la plataforma virtual siempre nos enteramos, cuando no podemos hacer las transacciones y tenemos que llamar para que nos solucionen",,
3,1,,,,,,,,,9.0,Buenos productos,2.0,Servicio mas personalizado y mejores tasas de inversion,Pese a que conozco a mi ejecutivo solo he sido contactado pocas oportunidades,no
3,1,,,,,,,,,5.0,"EL BANCO NO SE RELACIONA CON LAS EMPRESA, SOLAMENTE NOS OFRECE SERVICIO DE BANCA VIRTUAL, PERO NO HAY ASESORIAS NI ACOMPAÑAMIENTO",1.0,MAS ACOMPAÑAMIENTO,,
3,1,,,,,,,,,10.0,"Por la seguridad y confianza que nos brinda, adicional por el acompañamiento que nos brinda el Gerente de cuenta y otros funcionarios que siempre estan disponibles para atendernos y ayudarnos a solucionar",1.0,"La empresa tiene con ustedes 10 tarjetas de credito corporativas y generalmente el uso de estas en el exterior presentan inconvenientes, seria recomendable que revisen el tema ya que es muy incomodo para el viajero que su tarjeta no funciones en el exterior por bloqueos.","Por la excelente atencion que nos brindan, la dosponibilidad y pronta respuesta en atender nuestras necesidades",
3,1,,,,,,,,,9.0,,1.0,ABRIR OFICINAS PYME,,
3,1,,,,,,,,,8.0,,2.0,Pedir menos cámaras de comercio para toda transacción.,,
3,1,,,,,,,,,9.0,excelente,1.0,,muy bueno,excelente
3,1,,,,,,,,,3.0,"La plataforma no es amigable, el sistema de pagos es tedioso, el control sobre el ingreso y los obstáculos para el uso es de lamentar, el cambio de representación es demorada e impersonal y si es para copropiedad es de lo peor",2.0,corregir los detalles dejados en el anterior comentario,,
3,2,1.0,1.0,"hicieron una actualización en la plataforma y no pude ni puedo entrar a ver ni hacer movimientos en mi cuenta. después de tres llamadas al call enter de mas de 30 minutos cada una, la maravillosa conclusión que me dieron es que no pudieron dar solución a mi problema.",que tenga acceso facil y confiable a MI cuenta,,,,,,,,,,
3,2,9.0,4.0,Siguen satifaciendo nuestras necesidades,Seguer con la misma capacidad de respuesta,,,,,,,,,,
3,1,,,,,,,,,7.0,Hubo algunas inconsistencias en los pagos empresariales cuya solución ocurrió luego de tener que pagarle un tercero para desembolsos y pagos de PSE. Este dinero no es reconocido por el banco y se pagó de más.,2.0,Atender las líneas de servicio al cliente; es el colmo que haya ocasiones donde hay que esperar más de 40 minutos para atender a la línea de servicio empresarial y no haya respuesta.,"No hubo capacitación de la plataforma Scotia Connect, para poder hacer los pagos por PSE; tampoco hubo entrenamiento para pagos masivos, se tuvo que llamar a la mesa de ayuda porque no hay un instructivo cuando la plataforma se cae.",Por favor mejoren el acceso a la plataforma y el servicio al cliente.
3,1,,,,,,,,,0.0,"la pagina de internet es un desastre para pymes, y siempre ingresar es toda una utopía. adicional no hay ayuda por parte de los funcionarios tanto del call como del ejecutivo. envían correos de otras áreas para actualización de datos donde eso lo debería recibir el ejecutivo.",3.0,"ya no hay nada que hacer porque contamos con otro banco donde todo es mas fácil, ágil y prestan mucha atención donde los negocios son diligentes de hacer.",no hay una buena relación con el banco y el ejecutivo no fue fácil de ubicar y también incumplió citas virtuales para realizar nuevos negocios de leasing por tanto nos fuimos con banco de Bogotá.,ya lo dije todo
3,1,,,,,,,,,8.0,Si lo recomiendo pero le falta mas servicio al cliente.,1.0,que me activen el manejo de la cuenta por internet.,"el servicio de la cuenta por internet , la he solicitado desde hace dos años , fue aprobada pero el tecnico de sistemas no me quiso asesorar para activarla desde mi equipo.",nada
3,1,,,,,,,,,9.0,demora en atencion en caja para los usuarios consignar,1.0,"la banca virtual sea 24 horas
algunos mensajes de Texto no llegan",,
3,1,,,,,,,,,10.0,El servicio es excelente a través de mi ejecutivo de cuenta,1.0,Más oficinas y cajeros,Calidad en el servicio. Atención inmediata y eficiente,
3,1,,,,,,,,,10.0,,1.0,,,
3,2,0.0,1.0,Cuando se necesitan las cosas que sean ágiles y más ahora con cada ves menos sucursales. Se debería poder desbloquear una cuenta por inactividad más fácil y no poniéndolo a llenar formatos y tener que ir personalmente a una sucursal.,Poder realizar tramentes por Internet y nada presencial,,,,,,,,,,
3,2,10.0,5.0,,,,,,,,,,,,
3,2,10.0,5.0,por la amabilidad del personal y la rapidez que me ayudaron a resolver la inquietud,,,,,,,,,,,
3,1,,,,,,,,,10.0,acompañamiento gerentes de cuentas,1.0,revisar a los clientes que tienen las cuentas y su fidelizacion con el banco,acompañamiento del gerente de cuentas en las necesidades de la empresa,
3,2,10.0,5.0,"Muy atenta la Señorita que me atendio, Felicidades por su buen desempeño",Que la atenion en sucursales sea mejor,,,,,,,,,,
3,2,6.0,2.0,atencion,atención,,,,,,,,,,
3,1,,,,,,,,,10.0,POR EL ACOMPAÑAMIENTO QUE PRESTAN SUS ASESORES DE CUENTAS AL MOMENTO DE GESTIONAR ALGUN PROCESO EMPRESARIAL.,2.0,,ESTAMO AGUSTO CON EL ACOMPAÑAMIENTO PERMANENTE DEL GERENTE DE CUENTAS EN LOS PROCESOS,"SI, EL TRAMITE DE SOLICITUD DE CHEQUERA ES MUY ENGORROSO Y LA ENTREGA DE LA MISMA ES TARDIA"
3,2,10.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,8.0,excelente tasas del mercado,2.0,mejorar la atencion en la sucursal  presecial  sucursal viva laureles,no he tenido inconvenientes con el asesor,no
3,1,,,,,,,,,10.0,"BUENA PLTAFORMA TECNOLOGICA, SERVICIOS ACOSDES A LA NECESIDAD DEL CLIENTE",1.0,MEJORAR EL CLANAL DE SERVICIO AL CLIENTE NATURAL Y CORPORATIVO,EL GERENTE DE CUENTA ES SUPER ATENTO A ATENDER LA NECESIDADES BANCARIAS DE LA SOCIEDAD.,
3,1,,,,,,,,,10.0,,1.0,,,
3,2,8.0,4.0,GHHG,-LKJNGBHV,,,,,,,,,,
3,1,,,,,,,,,10.0,Excelente servicio y atencion,1.0,Mejorar tasas de captacion,,
3,2,9.0,5.0,Fueron eficientes en la solución a las necesidades,Seguir con soluciones efectivas a las necesidades presentadas,,,,,,,,,,
3,1,,,,,,,,,9.0,"No tienen el soporte suficiente cuando realizan actualizaciones en la banca empresarial caso reciente de la aplicación Rapport,",1.0,Mejoramiento en la banca virtual,,
3,1,,,,,,,,,10.0,,1.0,Que conformen los cheques después de 10.000.000,Su recurso humano,
3,1,,,,,,,,,10.0,Banca empresarial muy amable,2.0,Que la Informacion a nivel de notas bancarias se pueda consultar en la Bancas Asi estas sean ACH.,Atención y respuestas rápidas y acertadas.,Gracias por los servicios prestados este año 2023.
3,1,,,,,,,,,10.0,Desde el inicio de la relación de Suprapak con el banco Colpatria y luego con el ScotiabankColpatria hace mas de 30 años siempre hemos recibido el mejor servicio y la mejor atención además del irrestricto acompañamiento del banco en los momentos difíciles así como en épocas de prosperidad en la financiación de inversiones.,1.0,Desde la Gerencia Regional hasta la Dirección del banco en Bogotá siempre hemos sido atendidos de manera preferencial; hemos sido escuchados y siempre hemos obtenido una respuesta a nuestras inquietudes. Por la mutua confianza entre nuestras organizaciones deseamos seguir recibiendo la misma atención de siempre.,"El servicio y la atención que hemos recibido del banco, las propuestas de soluciones ofrecidas por el banco a nuestras necesidades, el cumplimiento del banco y la comprensión del banco a momentos de incertidumbre han sido muy satisfactorios.","Admiramos la calidad humana, el conocimiento de las funciones, el compromiso con el cliente, y la actitud siempre positiva y profesional de los funcionarios del banco Scotiabank Colpatria."
3,3,,,,,10.0,4.0,"Es facil de manejar, tiene excelentes servicios",Mejorar la red para que no se caiga tanto la pagina,,,,,,
3,1,,,,,,,,,9.0,Calidad del servicio,1.0,Ampliar los cupos de crédito,La calidad del servicio,El banco debe considerar la mejora de las comunicaciones en el sentido de que en el momento que el cliente se comunique con el servicio al cliente la atención sea inmediata y no nos quedemos esperando mucho tiempo que algún funcionario nos responda la llamada.
3,1,,,,,,,,,10.0,"Por qué la atención fue rápida, la asesora fue muy eficiente y amable",1.0,Tarifas bajas,,
3,1,,,,,,,,,4.0,"No tengo un acompañamiento comercial , ni se que me. Ofrece el banco",1.0,Tener más acercamiento con el cliente,Nunca tengo un acompañamiento como en otros bancos,No
3,1,,,,,,,,,10.0,,1.0,"ya lo hicieron, nos mandaron un gerente de cuenta excelente WILSON TAPIERO que se mntiene en comunicaci{on con nosotros","El excelente servicio en todos los aspectos, aunque todavía no los hemos probado todos pero sabemos que es asï",Solamente gracias y exitos el año que viene 2024
3,1,,,,,,,,,9.0,Por servicio,2.0,Mejorar la banca y tasas.,,
3,1,,,,,,,,,8.0,Buena atención,2.0,,,
3,1,,,,,,,,,10.0,por la atencion que brinda el señor Luis es excelente y la educacion con la que atiende,1.0,ofrecer credito o ayudas,les falta mas colaboracion en cuento a cliente,
3,1,,,,,,,,,8.0,Faltan mas herramientas. Y veremos como funciona la nueva plataforma.,1.0,Cuenta en dolares,,
3,1,,,,,,,,,8.0,"Si, lo recomendaria por que estan pendientes de sus clientes",2.0,Mejorar el manejo de los tramites ya que son muy dispendios para cualquier solicitud y la contestacion aveces se demora.,,
3,1,,,,,,,,,9.0,Servicio,2.0,,,
3,2,0.0,1.0,"no hay servicio al cliente, cuando visita el banco es muy demorado el servicio, se demora una mas de dos horas para que lo atiendan",cuando uno visite una oficina sea agil el servicio,,,,,,,,,,
3,2,8.0,5.0,La persona que me atendió fue amable asertiva y capaz de brindarme el apoyo requerido,Tener convenio con al secretaria de hacienda de Bogotá para pago de impuestos distritales,,,,,,,,,,
3,2,8.0,3.0,EL CANAL DE ANTECION SIEMPRE ES BUENO,"no quital lassucursales,estamso quedando sibn puntos a nuestro entorno",,,,,,,,,,
3,3,,,,,10.0,5.0,"Buenas tardes, excelente atencion",,,,,,,
3,3,,,,,10.0,5.0,Leidy la persona que me atendio amable y conoce las herramientas para asesorar bien,,,,,,,
3,1,,,,,,,,,10.0,Muy bien,2.0,Más cercanía,,
3,1,,,,,,,,,10.0,"Por el excelente servicio  amabilidad del que disponen en asesoria.
Tienen muy buenos productos comerciales .
Estoy muy a gusto con su nueva banca , la mejoraron demasiado.",1.0,Las oficinas son pocas en la ciudad de Medellin.,Estoy muy a gusto con todos los servicios que ofrece el banco y la facilidad para realizar todas mis operaciones.,"Mi anterior gerente de cuenta era de Bogota la señora: Claudia Carranza la cual era excelente asesora, amable agil y atenta, a pesar de estar en otra ciudad me sentia muy respaldada; siempre diligente con mis requerimientos y me mantenia informada de cualquier novedad, si fuera posible continuar con ella me gustaria mucho."
3,1,,,,,,,,,10.0,Por que es una banca de facil acceso y los tiempos de respuesta son cortos y efectivos,1.0,continuar con los tiempos de respuesta adecuados,,
3,2,10.0,3.0,"la verdad porque las personas quienes atienden son muy cordiales ,amables y hacen todo lo posible por solucionar los inconvenientes expuestos.
tienen un equipo de personal eficiente muchas gracias","la vedad ya no tengo nada que mas agregar puesto que todo lo dije anteriormente

mil gracias

Rosalba Patiño meneses
subgerente administrativa Cotrain Ltda.",,,,,,,,,,
3,1,,,,,,,,,9.0,Lo recomendaría,1.0,,Buena atención y rapidez en las necesidades del cliente,
3,1,,,,,,,,,6.0,"Aunque el servicio y la atencion al cliente es excelente, la banca empresarial es increiblemente complicada.",3.0,,,
3,1,,,,,,,,,10.0,"Es un banco hipotecario,  con centro de crédito y sus asesores buscan el como sí de la aprobación.",1.0,Seguir asistiendo a la sala de ventas y agilizando mas los procesos operativos.,Su trabajo mancomunado de constructora y banco.,Espero que sigan siendo efectivos en el CH
3,1,,,,,,,,,10.0,por buen servicio y buenas tasas de captación,2.0,El trato y servicio de nuestro Gerente Darío Diaz y Rina Cruz es  muy bueno y es lo que buscamos para nuestra empresa.,"Fácil acceso, entendimiento y agilidad para los requerimientos.","Felicitarlos por su trato hacia nuestras entidades, por el compromiso que tiene el Gerente Dario Diaz y su grupo. 
Feliz año y que este 2024 sea de prosperidad para todos."
3,1,,,,,,,,,7.0,,2.0,,,
3,1,,,,,,,,,8.0,,2.0,,"Hablando del equipo,  adicional a nuestra relación con el gerente de cuenta , destacamos la calidad de la  atención y soluciones que nos prestan  John Orcasitas (cash managment) , Juan David (divisas),y  Fabio Lozano (Scotia Canada).",no
3,1,,,,,,,,,10.0,Son buenos en todo,2.0,,,
3,1,,,,,,,,,10.0,Siempre que hablo con gente conocida le recomiendo cambiar su cuenta de Bancolombia a Scotiabank.,1.0,Tener informacion sobre creditos mas accessible.,,
3,1,,,,,,,,,8.0,Buena atención tanto del Gerente de Cuenta como en la Agencia Bancaria de la calle 93,2.0,Mejores tasas de CDT,,
3,1,,,,,,,,,10.0,,2.0,,,
3,3,,,,,4.0,2.0,La plataforma me demoro transacciones con pagos DIAN,,,,,,,
3,2,3.0,3.0,"Complejidad de aplicación 
Maña atención en puntos físicos","Mejorar la experiencia en la aplicación web
Mejorar atención en puntos físicos para Pymes",,,,,,,,,,
3,2,9.0,5.0,,,,,,,,,,,,
3,2,8.0,4.0,Nada,Ser mas amplios en el apoyo financiero. Sentimos que solo usan nuestro dinero y no recibimos el apoyo que necesitamos para crecer.,,,,,,,,,,
3,2,10.0,3.0,el servicio siempre es muy bueno,,,,,,,,,,,
3,3,,,,,8.0,5.0,"S
Iii",,,,,,,
3,1,,,,,,,,,8.0,,1.0,manejar mejores tasas de adquirencias,,
