answerDate,surveyType,NPS_BSC,impactInteraction,reason,improvement,NPS_Coverage_Team,impactLastInteraction,reasonLastInteraction,improvementLastInteraction,Nps_rel,PDR,expectedBusiness,commRelation,commFactor,commOther
MES 2,Relacional,,,,,,,,,9.0,la plataforma aun falla,Aumente,no tantas caidas de la plataforma,"amabilidad, disposicion para atendernos",no
MES 2,BSC,10.0,Aumentó de manera significativa,La persona que me atendió fue muy amable y me soluciono la situación,,,,,,,,,,,
MES 2,Relacional,,,,,,,,,10.0,"Atención al cliente, dinamismos, rápidos en la solución de problemas y responsables",Aumente,Está bien,La trayectoria y antigüedad que tenemos con el banco y sus asesores,
MES 2,Relacional,,,,,,,,,10.0,Excelente servicio!,Se mantenga,,,
MES 2,Relacional,,,,,,,,,9.0,Por la buena atencion de nuestro ejecutivo Jerson Zea,Aumente,simplificar los pagos y autenticaciones,"Sharon Cuellar y Jerson Zea nos han atendido excelente, siempre dispuestos a atender a nuestros requerimientos, excelentes",
MES 2,Relacional,,,,,,,,,9.0,La disposición del personal y su buena actitud frente a los retos que se presentan en el día a día generan una buena dinámica entre las partes.,Aumente,"Mejorar los canales transaccionales como el portal Bancario, estos nos son del todo amigables con el usuario y el uso de complementos que deban instalarse en el equipo dificulta el uso del mismo dado que al presentarse un cambio de equipo se debe realizar todo el proceso de instalación que esta sujeto a tiempos de disponibilidad de las áreas de tecnología.","El gerente de relación siempre esta dispuesto a ayudar en la gestión, sin embargo, las áreas de apoyo en momentos presentas espacios de respuesta muy largos lo que impide el cumplimiento de los compromisos o el comienzo de nuevos negocios con el Banco.",
MES 2,Relacional,,,,,,,,,9.0,,Se mantenga,responder mas oportunamente y mejorar los procesos de actualización de firmas y cambio de claves banca virtual es muy demorado o hay mucho trámite,,
MES 2,Relacional,,,,,,,,,7.0,La atención en las oficinas es muy demorada.,Se mantenga,"Anticipar las solicitudes de los clientes, recordar vencimientos de títulos valores, ofrecer tasas con anticipación, ofrecer oportunidades de inversión, acompañar y asesorar al cliente.",,
MES 2,Relacional,,,,,,,,,7.0,Sin comentarios,Se mantenga,Más asistencia y mayor agilidad en responder las solicitudes,Servicio,No
MES 2,BSC,9.0,No hubo cambios,,,,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,,,,,,,,,,,,
MES 2,Relacional,,,,,,,,,10.0,,Se mantenga,,"Muy amable, siempre esta pendiente para todo lo que necesitemos",
MES 2,Relacional,,,,,,,,,7.0,,Aumente,,,
MES 2,Relacional,,,,,,,,,10.0,Atencion eficaz y su amabilidad,Aumente,cada dia estar alli,,
MES 2,Relacional,,,,,,,,,10.0,BUEN SERVICIO AL CLIENTE,Aumente,INCREMENTO DE CUPO,,
MES 2,BSC,2.0,Disminuyó de manera significativa,Banco caro y malo,"Dificil pregunta
Aterradoramente costosos",,,,,,,,,,
MES 2,BSC,10.0,Aumentó poco,,,,,,,,,,,,
MES 2,BSC,9.0,Aumentó poco,Fue mas fácil comunicarme,Por el momento todo esta bien.,,,,,,,,,,
MES 2,Relacional,,,,,,,,,10.0,El soporte que brindan es oportuno.,Aumente,,"Acompañamiento en cada una de las negociaciones, con oferta de alternativas aplicables para el negocio y el disponible.",
MES 2,Relacional,,,,,,,,,10.0,Calidad en la atención y resolución de necesidades,Aumente,Mejorar la gestión de trámites en la página web que a veces son muy complejos,La atención de la gerente asignada es inmejorable,
MES 2,Relacional,,,,,,,,,8.0,POR EL BUEN SERVICIO,Se mantenga,MEJORAR LA PLATAFORMA,,
MES 2,Relacional,,,,,,,,,10.0,manejan una buena plataforma de recaudos y pagos a proveedores,Aumente,un manejo de una app para manejo de pagos en linea desde el celular,buen trato con los clientes,gracias
MES 2,Coverage Team,,,,,10.0,Aumentó de manera significativa,Un servicio excelente,por ahora nada,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,Conexión rápida y solución a la situación.,,,,,,,,,,,
MES 2,BSC,3.0,Disminuyó de manera significativa,"Cuando se entra al sistema para realizar las autorizaciones de pagos casi siempre hay algún  problema, dice no hay conexión , su clave expiró y otros",Mejorar la banca en línea,,,,,,,,,,
MES 2,BSC,0.0,Disminuyó de manera significativa,Xq hice un retiro de un cajero no me dio el dinero y si me lo descontaron dela cuenta para complemento han pasado 6 días y no me lo han rembolsado.,,,,,,,,,,,
MES 2,BSC,1.0,Disminuyó de manera significativa,"La promesa de valor se incumplió,  no nos dieron solución efectiva dentro del portal y nos toco presionar por una solución efectiva","Cumplir lo que prometen en la oferta, ofrecieron un canal de atención preferencial y no se cumplió",,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,Servicio y apoyo,,,,,,,,,,,
MES 2,BSC,2.0,Aumentó de manera significativa,"Plataforma poco interactiva, atención al cliente deficiente.",,,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,Responden oportunamente,Atender Poot tu ámente como hasta ahora,,,,,,,,,,
MES 2,BSC,9.0,Aumentó poco,las indicaciones son claras.,gracias,,,,,,,,,,
MES 2,Coverage Team,,,,,10.0,Aumentó de manera significativa,Pronta respuesta,,,,,,,
MES 2,Coverage Team,,,,,10.0,No hubo cambios,La misma experiencia,"Las autorizaciones de las operaciones deben ser más directas, esto hace la experiencia más agradable.",,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,Muy buena atención,,,,,,,,,,,
MES 2,BSC,9.0,Aumentó de manera significativa,,,,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,"existe mucha empatia por parte de los asesores al momento de recibir las llamadas,  siempre estan buscando la forma de resolver las dudas y solicitudes realizadas.
las respuestas se dan en periodos oportunos.
agradecimientos en general.",,,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,LA ATENCIÓN FUE EXCELENTE Y LA PERSONA SUPO EXPLICARME MUY BIEN SOBRE LA DUDA QUE TENÁI,ME GUSTARÍA NUESTRA ASESORA ESTUVIERA MÁS AL PENDIENTE DE NUESTRAS NECESIDADES,,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,Mejores servicios,,,,,,,,,,,
MES 2,BSC,2.0,Disminuyó poco,la plataforma es complicada y se bloquea facilmente,,,,,,,,,,,
MES 2,Relacional,,,,,,,,,8.0,"El portafolio de productos es excelente, al igual que la atención en cada uno de sus canales, ya sean presenciales, o virtuales, la atención es oportuna y pertinente, al igual que las soluciones cuando se presenta alguna eventualidad, la calidez de su talento humano dispuesto a colaborar marcan la diferencia.",Aumente,"es importante contar con mas canales que faciliten las operaciones de las personas, ya sean mas cajeros multifuncionales con los cuales los clientes puedan hacer, sus pagos y consignaciones ya que al nivel de alianzas con otros puntos de pago es muy pobre al menos en el atlantico, el convenio con servibanca es muy bueno, sin embargo carecen de puntos de atención para la población que se ubica al sur de la ciudad de barranquilla y municipios aledaños y el recorrido es muy largo para llegar a una oficina y recibir la atención que se necesite.",,
MES 2,Relacional,,,,,,,,,10.0,"Buenas tasas, buen servicio al cliente, amabilidad,",Aumente,Incremento tasas de interes,"Muy buen servicio al cliente, buena asesoria",
MES 2,BSC,10.0,Aumentó de manera significativa,Resolvimos con eficiencia la solicitud que realizamos. Muy buena actitud de parte de las asesoras.,,,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,"los procesos para relazar movimientos me parece mucho mas rápidos y seguros para los clientes, tambien porque los servicios en la banca virtual son muy eficientes estamos muy satisfechas con todos los servicios del banco . Excelente",estamos muy satisfechas con los servicios prestados por el banco durante el tiempo que llevamos como clientes del banco tener la banca virtual ha significado tener todos los servicios en uno.,,,,,,,,,,
MES 2,Relacional,,,,,,,,,10.0,"Por la disposición de sus empleados, su amabilidad y la facilidad de hacer transacciones tanto presenciales como virtuales.
En cuanto a las instalaciones excelentes, el sistema de turno es muy bueno y los horarios continuos que nos permiten en cualquier momento hacer transacciones presenciales.",Aumente,"Nos gustan las instalaciones en centros comerciales, en donde la seguridad es mayor",Principalmente el trato y la familiaridad con que nos relacionamos en las oportunidades que hemos solicitado asesorías.,
MES 2,Relacional,,,,,,,,,10.0,"soy una nueva administradora en la empresa.  La Asesoria que necesitaba en muchos aspectos la recibi oportunamente y con mucha cercania y buen desempeño de la Asesora Sra. Carolina Fernandez Herrera, al actualizar las cuentas, los soportes, adquisicion de boton de pago en las facturas, su atencion continua, y mucha dedicacion en el servicio al cliente, su trato agradable y discreto.",Aumente,"Mantener la seguridad en la plataforma de la banca virtual.
La atencion cordial en la ventanilla de los bancos.
Su dedicación a cada cliente.
Buscando nuevas posibilidades para el mejoramiento de las empresas y el suyo como institucion bancaria.","Son satisfactorias sus politicas de atencion al cliente, buena comunicacion cuando hay algunos cambios necesarios. 
la atencion y cordialidad.",felicitarlos porque capto que buscan superarse e ir a la vanguardia en la atencion al cliente y en los servicios que ofrecen. muy agradecida.
MES 2,BSC,9.0,Aumentó poco,Me ayudaron de manera expedita a resolver el inconveniente de ingreso a la banca virtual,"Disminuir los costos de productos bancarios y tener oficinas más cercanas a la Copropiedad, para hacer efectivo el pago por recaudo empresarial, ya que muchos de nuestros copropietarios no están bancarizados y/o no acuden a medios digitales para efectuar el pago de sus obligaciones.",,,,,,,,,,
MES 2,Relacional,,,,,,,,,10.0,"Porque nos ha sido de mucha ayuda y beneficio a nosotros como empresa, manteniendonos al dia con el prestamo solicitado, aprobado y desembolsado. Lo recomendamos a cualquier empresa, grande, mediana o pequeña y tambien a modo personal",Aumente,,,
MES 2,Relacional,,,,,,,,,10.0,"Desde que cambiaron toda la plataforma virtual, scotia bank se volvio un banco muy competitivo, lleno de novedades para sus clientes, nos encanta realmente que puedan mejorar para nosotros y Javier realmente es muy atento con nosotros.",Aumente,"POr el momento buscando la manera de hacer mas facil los pagos, a traves de tarjetas o demas.","Javier es una persona realmente amable y que sabe muy bien todos los productos de colpatria, siempre tiene disponibilidad para atender una llamada y ayudarnos con cualquier cosa, muchas gracias a colpatria por tener esta clase de personas en su equipo de trabajo.",MUCHAS GRACIAS COLPATRIA
MES 2,BSC,1.0,Disminuyó poco,"He intentado comunicarme con mi asesora de banca Pyme, quien me responde un día después si es que lo hace",Me encantaría saber si puedo cambiar con un asesor de banca Pyme con quien pueda tener una comunicación fluida y ojalá responder mis preguntas sobre los productor Pyme en los que estoy interesada,,,,,,,,,,
MES 2,Relacional,,,,,,,,,5.0,"Sus respuestas y procesos, son muy demorados.",Aumente,"Dar respuesta inmediata a todos los requerimientos.
Acompañar al cliente en Todo lo que requiera.
Esta es una operación gana gana. No pierde el cliente y Gana Colpatria.",,
MES 2,Coverage Team,,,,,0.0,Disminuyó de manera significativa,"Llevo más de 6 meses intentando conectar mi cuenta a mi pasarela de pagos y no recibo respuesta.
En el intertanto mi negocio se pone en riesgo de default 
Muy mal servicio.
Poco transparente, lleno de errores, lento, etc.
Gran error elegir este banco",Dándome las soluciones que requieren este caso celeridad en la entrega de los códigos de venta no presencial,,,,,,
MES 2,Coverage Team,,,,,10.0,Aumentó de manera significativa,,,,,,,,
MES 2,BSC,3.0,Aumentó de manera significativa,"pienso q cosas concretas q lo puede hacer cualquiera se necesita la persona.el tiempo para realizar los tramites duran mucho ej. una chequer.
los extractos bancarios demoran una eternidad.",atencion al cliente no tiene culpa el atiende la necesidad son las politicas del banco q hacen la demora de las cosas.,,,,,,,,,,
MES 2,BSC,8.0,No hubo cambios,,Poder ingresar al portal con mi usuario y contraseña,,,,,,,,,,
MES 2,Relacional,,,,,,,,,9.0,"Se ha recibido un trato muy ágil, oportuno y eficiente",Aumente,"Tener presencia, productos y servicios estándar en la región. Requerimos el mismo servicio especialmente en Suramérica","Respuesta agiles, oportunas y eficientes",
MES 2,BSC,10.0,Aumentó de manera significativa,,,,,,,,,,,,
MES 2,Relacional,,,,,,,,,5.0,Por servicio deficiente,Disminuya,Mejorar el servicio,,
MES 2,Relacional,,,,,,,,,10.0,Son excelentes,Aumente,Prestamos,Son buenos pero no prestan un seguimiento al cliente,
MES 2,Relacional,,,,,,,,,9.0,Buen servicio y disposición,Aumente,"Implementar las mejoras tecnológicas que se requieren, para poder absorber por completo la operación del cliente. Mejorar las condiciones de tasa, de modo que sea más competitiva la entidad frente a otros participantes del mercado.",,
MES 2,Relacional,,,,,,,,,8.0,Si,Aumente,Crédito,"No apoyan a los emprendedores, nos ven como un riesgo y NO se toman la molestia de indagar si el negocio es viable para otorgar un crédito",Por ahora no
MES 2,Relacional,,,,,,,,,8.0,,Aumente,,,
MES 2,Relacional,,,,,,,,,8.0,"No tenemos mucha cercanía con los ejecutivos de cuentas, siempre debemos llamar para cualquier solicitud",Aumente,Estar mas pendientes y hacer los seguimientos a las solicitudes que hacemos.,,
MES 2,Relacional,,,,,,,,,7.0,No hay oficinas en la ciudad,Se mantenga,Deberian abrir una ofifcina en Sincelejo,,
MES 2,Relacional,,,,,,,,,9.0,,Aumente,Actualmente estamos satisfechos con El servicios.,Satisfechos con El servicios en general y nuestro ejecutivo de cuenta y entendemos que require tiempo implementar y aprender el maneja de  La Blanca virtual pero vemos El esfuerzo por hacer posible que Todo funcione lo mejor y mas facil. Gracias,
MES 2,Relacional,,,,,,,,,8.0,porque la atencion fisica es muy demorada,Aumente,Brindar oportunidades de seguir creciendo,nos sentimos un cliente mas no hay presencia constante de asesores o gerentes del banco a nivel financiero ni siquiera tenemos la posibilidad de adquirir una tarjeta de credito o un portafolio financiero minimo,
MES 2,Relacional,,,,,,,,,9.0,,Aumente,poder tener acceso a más productos,,
MES 2,Relacional,,,,,,,,,10.0,buena atencion y responsabilidad,Aumente,de pronto no demorar cuando uno llama a la linea de atecion al cliente,,
MES 2,Relacional,,,,,,,,,10.0,Por la atencion,Aumente,,,
MES 2,Relacional,,,,,,,,,9.0,cobertura en las principales ciudades,Se mantenga,proteccion en ataques ciberneticos,Soluciones y atencion al cliente de forma eficiente,No por el momento
MES 2,Relacional,,,,,,,,,10.0,"Nuestra gerente, es muy diligente en solucionar o ayudar cualquier solicitud por parte nuestra",Aumente,La linea telefonica de atencion sean mas eficientes o que todo se pueda realizar con nuestra geerente que nos da una solucion mas efectiva,eficiencia de la gerente,no
MES 2,Relacional,,,,,,,,,7.0,,Aumente,,,
MES 2,Relacional,,,,,,,,,8.0,,Aumente,,,
MES 2,Relacional,,,,,,,,,10.0,excelente servicio  por parte del comercial,Aumente,estando a la vanguardia de la tecnología y estoy seguro de que están en ese proceso.,,
MES 2,Relacional,,,,,,,,,9.0,"la evaluación es para el banco en general, ya que se presentaron en el año varios bloqueos en la plataforma virtual, ocasionando esto demora en los pagos de proveedores e inconformidad. Valga la aclaración que tuvimos la colaboración de nuestra asesora.",Aumente,Ayuda oportuna cuando la plataforma presente bloqueos. facilidad para pagar impuestos.,,
MES 2,Relacional,,,,,,,,,9.0,,Aumente,Revisar el interfaz de la plataforma a una forma mas amigable de manejar.,,
MES 2,Relacional,,,,,,,,,9.0,,Se mantenga,Mejorar la Banca Virtual,,
MES 2,Relacional,,,,,,,,,7.0,,Se mantenga,.,,
MES 2,BSC,10.0,Aumentó de manera significativa,SIEMPRE SIEMPRE ENCUENTRO SOLUCIONES RÁPIDAS Y OPORTUNAS,COMO ESTA HASTA EL MOMENTO ESTA BIEN,,,,,,,,,,
MES 2,BSC,10.0,No hubo cambios,,,,,,,,,,,,
MES 2,Coverage Team,,,,,10.0,Aumentó de manera significativa,Por que la atención para solucionar inquietudes es muy apropiada,Continuar con el nivel de servicio que tienen actualmente,,,,,,
MES 2,BSC,10.0,Aumentó poco,BUENA PRESTACION DE SERVICIO,,,,,,,,,,,
MES 2,BSC,10.0,Aumentó de manera significativa,La atención de la funcionaria fue muy amable.,,,,,,,,,,,
MES 2,Relacional,,,,,,,,,10.0,El servicio al cliente es excelente y maneja una buena rentabilidad.,Aumente,,"El servicio al cliente del ejecutivo de cuenta siempre ha sido excelente, está dispuesto y disponible a las solicitudes que se realizan y mantiene una comunicación constante y activa con nosotros.",
MES 2,Relacional,,,,,,,,,10.0,ES MUY BUENO,Se mantenga,,Nuestro gerente siempre esta dispuesto ayudarnos en todo,
MES 2,Relacional,,,,,,,,,10.0,"excelente servicio, seguro y confiable.
asesres amables",Aumente,"Mas oficinas, ya que han cerrado varias y nos toca ir muy lejos","en nuestra experiencia personal con el banco y los asesores, nos hemos sentido respaldados y una ecelente gestion, de nuestra parte nos sentimos muy seguros y bien atendidos, respuestas y soluciones rapidas y claras",
